months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,ages_category,customer_category,Contract Years,total_premiums_paid,net_value_of_customer
228,40,136520,1997-03-01,IN,100/300,500.0,1450.98,0,478609,MALE,1450.98,exec-managerial,base-jumping,husband,43700.0,0,2015-01-18,Parked Car,?,Trivial Damage,Police,WV,Northbend,4702 Texas Drive,20,1,YES,0,2,NO,6050.0,6050.0,6050.0,3850,Toyota,Camry,2010,N,Middle Aged,Long-Term Client,19.0,27568.620000000003,21518.620000000003
239,39,730819,1990-08-18,IN,250/500,2000.0,625.08,0,437156,FEMALE,625.08,protective-serv,hiking,wife,44200.0,-37000,2015-01-03,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,2757 4th Hwy,10,1,NO,2,3,YES,87890.0,87890.0,87890.0,63920,BMW,X6,2014,Y,Middle Aged,Long-Term Client,19.916666666666668,12449.51,-75440.49
330,47,912665,2014-05-28,IL,100/300,2000.0,1133.27,0,432218,FEMALE,1133.27,craft-repair,chess,wife,0.0,-56400,2015-03-01,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,Northbrook,6678 Weaver Drive,20,2,YES,0,2,YES,60500.0,60500.0,60500.0,44000,Ford,F150,1999,Y,Middle Aged,Long-Term Client,27.5,31164.925,-29335.075
128,35,469966,2004-07-22,IN,500/1000,500.0,1366.6,0,620493,FEMALE,1366.6,machine-op-inspct,kayaking,other-relative,0.0,0,2015-01-01,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,8667 Weaver Lane,10,3,YES,2,1,NO,88220.0,88220.0,88220.0,56140,Chevrolet,Malibu,2008,N,Middle Aged,Established Client,10.666666666666666,14577.066666666666,-73642.93333333333
147,37,952300,2009-08-02,OH,500/1000,1000.0,1439.9,6000000,475391,FEMALE,1439.9,prof-specialty,video-games,husband,0.0,-48400,2015-01-29,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Springfield,4931 Maple Drive,2,2,NO,1,2,NO,53680.0,53680.0,53680.0,39040,Accura,MDX,2004,N,Middle Aged,Established Client,12.25,17638.775,-36041.225
287,45,322609,2007-07-05,OH,500/1000,1000.0,1230.69,0,440720,MALE,1230.69,transport-moving,golf,not-in-family,0.0,-54600,2015-01-10,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Springfield,3808 5th Ave,19,1,NO,0,2,NO,53800.0,53800.0,53800.0,43040,Accura,MDX,2006,N,Middle Aged,Long-Term Client,23.916666666666668,29434.002500000002,-24365.997499999998
142,29,890280,2010-01-24,OH,100/300,2000.0,1307.68,0,606942,FEMALE,1307.68,craft-repair,dancing,husband,0.0,-48500,2015-01-29,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,Columbus,1725 Solo Lane,10,1,YES,1,2,NO,54360.0,54360.0,54360.0,40770,Mercedes,E400,1995,Y,Young Adult,Established Client,11.833333333333334,15474.213333333335,-38885.78666666667
162,35,431583,2000-05-15,IL,500/1000,2000.0,1124.69,0,446971,FEMALE,1124.69,handlers-cleaners,bungie-jumping,husband,0.0,0,2015-02-20,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,Arlington,8097 Maple Lane,14,1,YES,0,3,YES,54340.0,54340.0,54340.0,39520,Toyota,Camry,2001,N,Middle Aged,Long-Term Client,13.5,15183.315000000002,-39156.685
140,35,155912,2008-03-21,OH,100/300,1000.0,1520.78,0,470538,FEMALE,1520.78,craft-repair,chess,wife,0.0,-42900,2015-01-21,Parked Car,?,Trivial Damage,None,SC,Columbus,3320 5th Hwy,5,1,YES,0,2,YES,2860.0,2860.0,2860.0,2080,Chevrolet,Tahoe,1997,Y,Middle Aged,Established Client,11.666666666666666,17742.433333333334,14882.433333333334
106,28,110143,1990-05-07,OH,100/300,2000.0,1609.11,0,601177,MALE,1609.11,craft-repair,polo,own-child,0.0,0,2015-01-18,Vehicle Theft,?,Minor Damage,Police,WV,Hillsdale,9573 2nd Ave,8,1,YES,2,1,YES,5490.0,5490.0,5490.0,4270,Saab,95,1999,N,Young Adult,Established Client,8.833333333333334,14213.805,8723.805
292,45,808544,1991-02-05,IL,500/1000,1000.0,1358.91,0,451470,MALE,1358.91,craft-repair,dancing,unmarried,0.0,0,2015-01-09,Vehicle Theft,?,Trivial Damage,Police,WV,Northbend,8336 1st Ridge,4,1,NO,0,2,NO,7370.0,7370.0,7370.0,5360,Suburu,Impreza,1997,N,Middle Aged,Long-Term Client,24.333333333333332,33066.810000000005,25696.810000000005
34,34,409074,1992-03-19,OH,500/1000,500.0,1295.87,0,438529,FEMALE,1295.87,priv-house-serv,chess,husband,0.0,0,2015-01-13,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NC,Columbus,3998 4th Hwy,4,3,YES,1,0,NO,50800.0,50800.0,50800.0,40640,Audi,A3,1997,Y,Middle Aged,Established Client,2.8333333333333335,3671.6316666666667,-47128.36833333333
290,48,824728,2013-04-24,IL,250/500,500.0,1161.03,5000000,469742,MALE,1161.03,adm-clerical,video-games,not-in-family,45300.0,0,2015-02-13,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,VA,Northbrook,3966 Oak Hwy,20,2,YES,1,1,NO,41520.0,41520.0,41520.0,31140,Nissan,Ultima,2014,N,Middle Aged,Long-Term Client,24.166666666666668,28058.225,-13461.775000000001
182,38,606037,2009-04-10,OH,500/1000,2000.0,1441.06,0,435534,FEMALE,1441.06,armed-forces,movies,husband,53800.0,-78300,2015-01-08,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Riverwood,7601 Andromedia Lane,18,1,YES,2,3,YES,89650.0,89650.0,89650.0,65200,Dodge,RAM,2005,N,Middle Aged,Long-Term Client,15.166666666666666,21856.076666666664,-67793.92333333334
362,55,636843,2008-12-01,OH,100/300,1000.0,1097.99,0,442239,FEMALE,1097.99,other-service,base-jumping,unmarried,44400.0,-71500,2015-02-17,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,Hillsdale,5160 2nd Hwy,0,3,NO,0,3,NO,39690.0,39690.0,39690.0,39690,Suburu,Legacy,1998,N,Middle Aged,Long-Term Client,30.166666666666668,33122.698333333334,-6567.301666666666
143,32,111874,2000-07-05,IL,500/1000,1000.0,1464.42,0,468986,FEMALE,1464.42,exec-managerial,golf,husband,79900.0,0,2015-01-15,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Springfield,3288 Tree Lane,1,1,YES,2,0,NO,62260.0,62260.0,62260.0,50940,Saab,92x,1995,N,Middle Aged,Established Client,11.916666666666666,17451.005,-44808.994999999995
183,38,439844,2014-06-11,IL,250/500,500.0,1543.68,0,606988,FEMALE,1543.68,prof-specialty,paintball,not-in-family,20200.0,0,2015-01-24,Single Vehicle Collision,Side Collision,Major Damage,Police,NC,Hillsdale,5874 1st Hwy,17,1,NO,0,1,YES,51920.0,51920.0,51920.0,37760,Audi,A3,2001,Y,Middle Aged,Long-Term Client,15.25,23541.120000000003,-28378.879999999997
254,40,463513,1995-04-23,IL,250/500,500.0,1390.89,5000000,453719,MALE,1390.89,armed-forces,bungie-jumping,wife,0.0,-74400,2015-02-28,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Riverwood,6467 Best Ave,23,1,YES,2,2,NO,53460.0,53460.0,53460.0,38880,Volkswagen,Jetta,2009,N,Middle Aged,Long-Term Client,21.166666666666668,29440.505000000005,-24019.494999999995
249,43,577858,1990-09-16,OH,100/300,2000.0,1148.58,0,475524,FEMALE,1148.58,adm-clerical,golf,not-in-family,0.0,-71200,2015-02-16,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Arlington,6309 5th Ave,4,3,YES,2,1,YES,57100.0,57100.0,57100.0,45680,Honda,CRV,2014,N,Middle Aged,Long-Term Client,20.75,23833.034999999996,-33266.965000000004
169,36,607351,1998-12-11,IN,250/500,500.0,1616.26,0,617804,MALE,1616.26,exec-managerial,yachting,unmarried,50700.0,-57600,2015-02-09,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NY,Springfield,8212 Rock Ave,0,3,NO,2,3,NO,77440.0,77440.0,77440.0,56320,Dodge,Neon,2004,N,Middle Aged,Long-Term Client,14.083333333333334,22762.328333333335,-54677.67166666666
235,40,682754,1995-10-09,IL,500/1000,500.0,1398.94,0,613399,MALE,1398.94,craft-repair,bungie-jumping,husband,0.0,0,2015-01-24,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Riverwood,4107 MLK Ridge,11,1,NO,1,2,NO,68300.0,68300.0,68300.0,47810,Suburu,Forrestor,2003,N,Middle Aged,Long-Term Client,19.583333333333332,27395.908333333333,-40904.09166666667
112,32,757352,1999-12-21,OH,500/1000,1000.0,1238.92,0,453400,MALE,1238.92,other-service,base-jumping,other-relative,57800.0,-53700,2015-02-11,Parked Car,?,Trivial Damage,None,NY,Arlington,4558 3rd Hwy,4,1,YES,0,2,NO,5060.0,5060.0,5060.0,3680,Honda,CRV,2012,N,Middle Aged,Established Client,9.333333333333334,11563.253333333334,6503.253333333334
16,32,307469,2002-07-28,IL,100/300,1000.0,968.46,0,615767,MALE,968.46,tech-support,chess,not-in-family,50800.0,-66200,2015-01-27,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Columbus,1762 Maple Hwy,0,3,YES,0,2,NO,59400.0,59400.0,59400.0,39600,Dodge,RAM,1995,Y,Middle Aged,New Client,1.3333333333333333,1291.28,-58108.72
128,31,526296,1993-08-03,IL,100/300,500.0,1045.12,0,615311,FEMALE,1045.12,transport-moving,cross-fit,other-relative,0.0,-28300,2015-01-19,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Springfield,5532 Francis Lane,2,3,NO,0,2,NO,69930.0,69930.0,69930.0,54390,Ford,Escape,2013,Y,Middle Aged,Established Client,10.666666666666666,11147.946666666665,-58782.05333333334
103,27,658816,2007-12-16,IN,100/300,1000.0,1537.33,0,468470,FEMALE,1537.33,handlers-cleaners,board-games,husband,0.0,-74800,2015-02-20,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6158 Sky Ridge,11,3,YES,1,1,NO,77700.0,77700.0,77700.0,54390,Jeep,Wrangler,2008,N,Young Adult,Established Client,8.583333333333334,13195.415833333333,-64504.58416666667
356,54,913337,2008-02-10,OH,500/1000,500.0,912.3,0,461383,MALE,912.3,prof-specialty,yachting,wife,58500.0,-44000,2015-01-10,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Northbend,9214 Elm Ridge,23,3,NO,2,1,NO,68750.0,68750.0,68750.0,43750,Audi,A5,2007,Y,Middle Aged,Long-Term Client,29.666666666666668,27064.899999999998,-41685.100000000006
109,29,488464,2006-10-01,OH,100/300,2000.0,1007.28,6000000,457727,FEMALE,1007.28,adm-clerical,movies,husband,0.0,0,2015-02-21,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,1833 Solo Ave,17,3,NO,1,3,YES,91080.0,91080.0,91080.0,57960,Jeep,Wrangler,1995,N,Young Adult,Established Client,9.083333333333334,9149.46,-81930.54000000001
2,20,480094,2003-03-09,IN,500/1000,1000.0,1189.98,4000000,613327,FEMALE,1189.98,craft-repair,golf,other-relative,0.0,-54700,2015-02-01,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,1953 Sky Lane,22,1,NO,1,3,YES,48360.0,48360.0,48360.0,36270,Audi,A5,2000,N,Young Adult,New Client,0.16666666666666666,198.33,-48161.67
198,34,263108,2003-05-29,OH,250/500,1000.0,1576.41,0,614941,MALE,1576.41,handlers-cleaners,kayaking,other-relative,0.0,-55100,2015-02-25,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Hillsdale,6834 1st Drive,18,1,YES,1,1,YES,95000.0,95000.0,95000.0,76000,Ford,F150,2001,N,Middle Aged,Long-Term Client,16.5,26010.765000000003,-68989.235
107,32,298412,2002-05-06,OH,100/300,500.0,1172.82,4000000,440680,MALE,1172.82,machine-op-inspct,yachting,other-relative,82100.0,0,2015-02-24,Vehicle Theft,?,Trivial Damage,Police,SC,Arlington,9562 4th Ridge,8,1,YES,1,3,NO,3900.0,3900.0,3900.0,2730,Ford,F150,2010,N,Middle Aged,Established Client,8.916666666666666,10457.645,6557.645
252,39,261905,2004-02-28,IL,500/1000,500.0,1312.22,9000000,609949,MALE,1312.22,transport-moving,cross-fit,other-relative,0.0,-33300,2015-02-21,Multi-vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,4835 Britain Ridge,15,3,YES,0,3,NO,59400.0,59400.0,59400.0,41580,Jeep,Grand Cherokee,2010,Y,Middle Aged,Long-Term Client,21.0,27556.620000000003,-31843.379999999997
303,43,674485,1999-01-14,OH,500/1000,1000.0,671.01,7000000,479655,FEMALE,671.01,machine-op-inspct,camping,other-relative,42900.0,-61500,2015-01-08,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NC,Springfield,8548 Cherokee Ridge,20,1,YES,2,0,NO,60210.0,60210.0,60210.0,46830,Nissan,Maxima,2013,N,Middle Aged,Long-Term Client,25.25,16943.0025,-43266.9975
101,32,223404,2002-01-23,IL,250/500,500.0,895.14,0,439964,MALE,895.14,sales,video-games,other-relative,52600.0,-30400,2015-01-10,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Columbus,2352 MLK Drive,4,1,YES,0,3,YES,43600.0,43600.0,43600.0,30520,Suburu,Legacy,2010,N,Middle Aged,Established Client,8.416666666666666,7534.095,-36065.905
446,57,991480,1992-12-09,IN,100/300,2000.0,1373.21,0,478486,MALE,1373.21,adm-clerical,sleeping,unmarried,42700.0,-64900,2015-02-14,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Northbrook,9734 2nd Ridge,10,3,NO,0,0,NO,62800.0,62800.0,62800.0,43960,Jeep,Wrangler,2012,N,Elderly,Long-Term Client,37.166666666666664,51037.638333333336,-11762.361666666664
330,48,804219,1998-06-24,OH,250/500,1000.0,1625.65,0,466498,MALE,1625.65,farming-fishing,skydiving,husband,0.0,0,2015-02-26,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Springfield,3122 Apache Drive,10,1,YES,1,3,NO,59500.0,59500.0,59500.0,41650,Dodge,Neon,2006,N,Middle Aged,Long-Term Client,27.5,44705.375,-14794.625
211,37,483088,2011-01-06,OH,250/500,2000.0,1295.63,4000000,430878,FEMALE,1295.63,armed-forces,skydiving,not-in-family,42200.0,-33800,2015-01-30,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,9816 Britain St,22,3,YES,1,0,NO,53460.0,53460.0,53460.0,41580,Honda,CRV,2009,N,Middle Aged,Long-Term Client,17.583333333333332,22781.49416666667,-30678.50583333333
172,33,100804,2012-02-24,IL,100/300,1000.0,1459.96,6000000,600127,FEMALE,1459.96,adm-clerical,reading,wife,41300.0,-42000,2015-01-07,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NY,Northbend,8214 Flute St,15,3,NO,0,1,NO,41690.0,41690.0,41690.0,26530,Saab,95,1999,N,Middle Aged,Long-Term Client,14.333333333333334,20926.093333333334,-20763.906666666666
316,46,941807,2011-06-25,OH,100/300,500.0,1219.94,7000000,431968,FEMALE,1219.94,prof-specialty,paintball,wife,0.0,-51000,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Arlington,6259 Lincoln Hwy,13,1,YES,0,1,YES,63100.0,63100.0,63100.0,44170,Accura,TL,2000,N,Middle Aged,Long-Term Client,26.333333333333332,32125.08666666667,-30974.91333333333
435,60,593466,2006-11-21,OH,500/1000,500.0,1064.49,5000000,462804,MALE,1064.49,priv-house-serv,chess,other-relative,73500.0,-43300,2015-02-13,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,4492 Andromedia Ave,23,1,NO,2,1,NO,62880.0,62880.0,62880.0,47160,Mercedes,E400,2007,Y,Elderly,Long-Term Client,36.25,38587.7625,-24292.237500000003
344,51,437442,2008-06-27,IL,100/300,1000.0,959.83,0,435809,FEMALE,959.83,sales,paintball,not-in-family,0.0,-38700,2015-02-02,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Northbend,6179 3rd Ridge,18,3,YES,2,2,YES,75400.0,75400.0,75400.0,46400,BMW,X6,2006,Y,Middle Aged,Long-Term Client,28.666666666666668,27515.126666666667,-47884.87333333334
204,40,942106,1993-08-30,OH,250/500,2000.0,1767.02,0,453193,MALE,1767.02,machine-op-inspct,hiking,husband,0.0,-49300,2015-02-27,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Arlington,3799 Embaracadero Drive,7,1,YES,1,1,NO,46200.0,46200.0,46200.0,33600,Audi,A5,1997,N,Middle Aged,Long-Term Client,17.0,30039.34,-16160.66
278,47,794951,2008-04-21,IN,500/1000,500.0,1285.01,0,459630,MALE,1285.01,machine-op-inspct,sleeping,not-in-family,0.0,-39800,2015-02-02,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Hillsdale,5071 1st Lane,21,1,NO,2,2,YES,58500.0,58500.0,58500.0,46800,Toyota,Camry,2010,N,Middle Aged,Long-Term Client,23.166666666666668,29769.39833333333,-28730.60166666667
434,57,182450,2000-06-23,OH,500/1000,2000.0,1422.95,0,608982,MALE,1422.95,transport-moving,bungie-jumping,husband,0.0,0,2015-01-17,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Columbus,6574 4th Drive,15,3,NO,1,3,NO,66240.0,66240.0,66240.0,44160,Nissan,Maxima,2003,N,Elderly,Long-Term Client,36.166666666666664,51463.35833333333,-14776.64166666667
209,36,730973,2010-01-11,IN,100/300,2000.0,1223.39,0,452218,FEMALE,1223.39,craft-repair,camping,wife,0.0,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,PA,Hillsdale,2711 Britain Ave,17,3,YES,1,3,NO,65440.0,65440.0,65440.0,49080,Jeep,Wrangler,2014,N,Middle Aged,Long-Term Client,17.416666666666668,21307.375833333335,-44132.62416666666
250,43,687755,1990-03-28,IL,500/1000,2000.0,1539.06,0,434150,MALE,1539.06,sales,exercise,other-relative,37800.0,0,2015-01-20,Single Vehicle Collision,Front Collision,Minor Damage,Fire,SC,Hillsdale,4214 MLK Ridge,2,1,NO,0,3,NO,64200.0,64200.0,64200.0,42800,Ford,F150,2002,N,Middle Aged,Long-Term Client,20.833333333333332,32063.75,-32136.25
61,25,757644,1998-01-29,IN,100/300,2000.0,988.06,0,460579,FEMALE,988.06,other-service,dancing,not-in-family,0.0,0,2015-02-05,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbend,7976 Britain Drive,1,3,YES,1,0,NO,32320.0,32320.0,32320.0,24240,Dodge,RAM,2000,N,Young Adult,Established Client,5.083333333333333,5022.638333333332,-27297.361666666668
80,28,998865,2014-12-05,IL,500/1000,1000.0,1740.57,0,442142,FEMALE,1740.57,farming-fishing,golf,wife,0.0,-18600,2015-01-20,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,Northbend,4995 Weaver Ridge,3,1,YES,0,1,NO,33480.0,33480.0,33480.0,26040,Dodge,Neon,2011,N,Young Adult,Established Client,6.666666666666667,11603.8,-21876.2
25,38,944953,1995-12-07,OH,250/500,1000.0,1540.91,7000000,608807,MALE,1540.91,adm-clerical,polo,wife,40900.0,0,2015-02-24,Vehicle Theft,?,Trivial Damage,None,VA,Northbend,1515 Embaracadero St,0,1,NO,1,1,YES,4320.0,4320.0,4320.0,2880,Toyota,Corolla,1995,N,Middle Aged,New Client,2.0833333333333335,3210.2291666666665,-1109.7708333333335
4,29,386429,2002-05-27,IL,250/500,500.0,1381.88,5000000,433153,MALE,1381.88,tech-support,exercise,other-relative,0.0,-77800,2015-02-21,Vehicle Theft,?,Trivial Damage,Police,SC,Hillsdale,2968 Andromedia Ave,4,1,NO,0,2,NO,4200.0,4200.0,4200.0,2940,Jeep,Wrangler,2008,N,Young Adult,New Client,0.3333333333333333,460.6266666666667,-3739.3733333333334
32,29,108270,2002-08-09,OH,100/300,500.0,1446.98,0,436560,MALE,1446.98,adm-clerical,sleeping,own-child,0.0,-45700,2015-02-11,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Arlington,9236 2nd Hwy,11,3,YES,2,0,NO,57970.0,57970.0,57970.0,42160,Saab,93,2006,N,Young Adult,Established Client,2.6666666666666665,3858.6133333333332,-54111.386666666665
125,31,205134,2012-12-02,IN,500/1000,500.0,1220.86,0,436784,MALE,1220.86,other-service,paintball,husband,55400.0,-40400,2015-01-24,Parked Car,?,Trivial Damage,None,NY,Arlington,9639 Britain Ridge,4,1,YES,1,2,NO,4320.0,4320.0,4320.0,3360,Saab,93,2003,N,Middle Aged,Established Client,10.416666666666666,12717.291666666666,8397.291666666666
276,45,749325,2000-03-22,IL,500/1000,500.0,948.1,0,430621,FEMALE,948.1,machine-op-inspct,reading,wife,44500.0,-61400,2015-01-06,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,SC,Columbus,9422 Washington Ridge,11,3,YES,0,2,NO,69300.0,69300.0,69300.0,48510,Ford,Escape,2010,N,Middle Aged,Long-Term Client,23.0,21806.300000000003,-47493.7
148,30,774303,2002-04-13,OH,100/300,500.0,1471.24,0,601574,FEMALE,1471.24,farming-fishing,camping,own-child,57500.0,-93600,2015-01-15,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NC,Riverwood,1213 4th Lane,4,3,NO,2,2,NO,32480.0,32480.0,32480.0,24360,Dodge,Neon,1997,N,Young Adult,Established Client,12.333333333333334,18145.293333333335,-14334.706666666665
222,38,698470,2008-06-17,IN,100/300,2000.0,1157.97,0,433853,MALE,1157.97,machine-op-inspct,hiking,not-in-family,0.0,-64500,2015-02-22,Single Vehicle Collision,Front Collision,Total Loss,Police,NY,Hillsdale,3872 5th Drive,20,1,YES,2,2,YES,60480.0,60480.0,60480.0,47040,Accura,TL,2001,N,Middle Aged,Long-Term Client,18.5,21422.445,-39057.555
32,38,719989,1994-04-07,IL,250/500,2000.0,566.11,5000000,453164,MALE,566.11,armed-forces,polo,unmarried,0.0,0,2015-01-21,Parked Car,?,Trivial Damage,Police,NC,Springfield,9397 5th Hwy,22,1,YES,0,0,NO,2640.0,2640.0,2640.0,1760,Honda,CRV,2015,N,Middle Aged,Established Client,2.6666666666666665,1509.6266666666668,-1130.3733333333332
78,27,309323,1992-02-29,OH,500/1000,500.0,1060.88,0,613931,MALE,1060.88,other-service,skydiving,other-relative,0.0,-66500,2015-02-03,Parked Car,?,Trivial Damage,Police,SC,Northbend,8876 1st St,4,1,NO,0,3,NO,6050.0,6050.0,6050.0,4400,Volkswagen,Passat,2009,N,Young Adult,Established Client,6.5,6895.720000000001,845.7200000000012
238,43,444035,1996-05-11,OH,250/500,1000.0,1524.45,4000000,607458,MALE,1524.45,handlers-cleaners,chess,wife,0.0,-44800,2015-02-16,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NC,Hillsdale,3397 5th Ave,21,4,NO,0,0,NO,42700.0,42700.0,42700.0,34160,Saab,92x,1995,Y,Middle Aged,Long-Term Client,19.833333333333332,30234.925000000003,-12465.074999999997
313,47,431478,2013-04-03,IN,250/500,1000.0,1556.17,0,463835,MALE,1556.17,prof-specialty,reading,wife,63900.0,-53300,2015-02-07,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Hillsdale,3263 Pine Ridge,20,1,YES,1,3,NO,40260.0,40260.0,40260.0,29280,Accura,MDX,1996,Y,Middle Aged,Long-Term Client,26.083333333333332,40590.10083333334,330.1008333333375
334,50,797634,2009-11-12,OH,500/1000,500.0,1216.24,0,613945,MALE,1216.24,priv-house-serv,polo,wife,26700.0,-47200,2015-01-14,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Columbus,8639 5th Hwy,7,1,NO,2,0,NO,50000.0,50000.0,50000.0,35000,Chevrolet,Silverado,2008,N,Middle Aged,Long-Term Client,27.833333333333332,33852.013333333336,-16147.986666666664
190,35,284836,2008-11-05,IN,250/500,500.0,1484.72,5000000,432699,FEMALE,1484.72,tech-support,golf,husband,0.0,0,2015-02-02,Parked Car,?,Trivial Damage,None,NY,Riverwood,5743 4th Ridge,4,1,NO,0,1,NO,3840.0,3840.0,3840.0,2880,Saab,92x,1998,N,Middle Aged,Long-Term Client,15.833333333333334,23508.06666666667,19668.06666666667
